#parent	child	edge_length
ko04040	K04941	1
09157 Sensory system	04740 Olfactory transduction	1
04740 Olfactory transduction	K18154	1
04270 Vascular smooth muscle contraction	K12337	1
ko04040	K05001	1
ko00536	K10159	1
ko04090	K06465	1
04662 B cell receptor signaling pathway	K12230	1
ko00536	K06236	1
ko00536	K19719	1
ko00536	K06237	1
ko00536	K06238	1
ko00535	K08131	1
05416 Viral myocarditis	K05637	1
05145 Toxoplasmosis	K06240	1
05143 African trypanosomiasis	K06241	1
05145 Toxoplasmosis	K05636	1
05145 Toxoplasmosis	K06243	1
05145 Toxoplasmosis	K06244	1
05145 Toxoplasmosis	K06245	1
09164 Neurodegenerative disease	05020 Prion disease	1
05020 Prion disease	K05635	1
05145 Toxoplasmosis	K06246	1
05145 Toxoplasmosis	K06247	1
ko00535	K06248	1
09164 Neurodegenerative disease	05017 Spinocerebellar ataxia	1
05017 Spinocerebellar ataxia	K06249	1
ko00536	K04659	1
ko04990	K05717	1
ko00536	K06251	1
ko00536	K06252	1
ko04147	K03900	1
05165 Human papillomavirus infection	K06253	1
ko04090	K06480	1
ko04090	K06481	1
ko04090	K06482	1
ko04090	K06483	1
ko04090	K06485	1
ko04515	K06583	1
ko04515	K06584	1
ko04515	K06585	1
ko04515	K06586	1
ko04515	K06587	1
ko04090	K06487	1
ko04090	K06525	1
ko04515	K06588	1
ko04515	K06589	1
ko04515	K06590	1
ko04515	K06591	1
05206 MicroRNAs in cancer	K08270	1
ko04131	K08266	1
ko04131	K07204	1
ko03012	K03258	1
ko01001	K06071	1
ko01001	K23691	1
ko01001	K23692	1
ko00536	K09554	1
04931 Insulin resistance	K16333	1
ko01009	K16340	1
04151 PI3K-Akt signaling pathway	K10167	1
04151 PI3K-Akt signaling pathway	K16836	1
04151 PI3K-Akt signaling pathway	K16837	1
ko01001	K02089	1
ko01001	K02091	1
ko03310	K08524	1
ko03000	K09420	1
04150 mTOR signaling pathway	K08272	1
ko01001	K08271	1
ko01001	K17532	1
ko01001	K07359	1
ko04990	K07296	1
04932 Non-alcoholic fatty liver disease	K07297	1
ko03310	K07292	1
ko03041	K13088	1
ko03036	K06627	1
ko01001	K08292	1
ko04147	K03234	1
ko04131	K07197	1
04152 AMPK signaling pathway	K25893	1
ko04131	K18341	1
ko04031	K07877	1
ko04031	K07901	1
ko04031	K07903	1
ko04031	K07905	1
ko04031	K07881	1
ko04090	K06259	1
ko04131	K16184	1
ko03310	K08530	1
ko03029	K21357	1
ko02000	K13780	1
ko04090	K06519	1
ko02000	K14995	1
04150 mTOR signaling pathway	K20397	1
04150 mTOR signaling pathway	K20398	1
04150 mTOR signaling pathway	K20399	1
04150 mTOR signaling pathway	K16344	1
05211 Renal cell carcinoma	K09594	1
04150 mTOR signaling pathway	K20400	1
04150 mTOR signaling pathway	K20401	1
09171 Infectious disease: bacterial	05131 Shigellosis	1
05131 Shigellosis	K16185	1
05131 Shigellosis	K16186	1
09149 Aging	04211 Longevity regulating pathway	1
04211 Longevity regulating pathway	K20394	1
04150 mTOR signaling pathway	K23080	1
04150 mTOR signaling pathway	K23081	1
ko04131	K20407	1
ko04131	K20408	1
ko04131	K20409	1
ko04131	K20404	1
ko04131	K20405	1
ko04131	K20406	1
ko04121	K15705	1
ko04131	K20402	1
ko03400	K20403	1
ko04812	K10421	1
ko04131	K20064	1
ko03029	K08269	1
ko04131	K20396	1
ko04131	K20410	1
ko04131	K08267	1
ko04131	K20411	1
04075 Plant hormone signal transduction	K13946	1
04075 Plant hormone signal transduction	K14484	1
ko04121	K14485	1
04075 Plant hormone signal transduction	K14486	1
04075 Plant hormone signal transduction	K14487	1
04075 Plant hormone signal transduction	K14488	1
04075 Plant hormone signal transduction	K14489	1
04075 Plant hormone signal transduction	K14490	1
04075 Plant hormone signal transduction	K14491	1
04075 Plant hormone signal transduction	K14492	1
04075 Plant hormone signal transduction	K14493	1
ko04121	K14495	1
04075 Plant hormone signal transduction	K14494	1
ko03000	K12126	1
ko03000	K16189	1
ko03000	K14432	1
ko03000	K14517	1
ko01001	K13415	1
04075 Plant hormone signal transduction	K14499	1
ko01001	K14500	1
04075 Plant hormone signal transduction	K14501	1
ko01001	K14502	1
04075 Plant hormone signal transduction	K14503	1
04075 Plant hormone signal transduction	K14504	1
04075 Plant hormone signal transduction	K14505	1
04075 Plant hormone signal transduction	K14506	1
ko04121	K13463	1
04075 Plant hormone signal transduction	K13464	1
ko03000	K14507	1
ko04121	K14508	1
ko03000	K14431	1
ko04030	K04132	1
ko04030	K04134	1
ko04030	K04146	1
ko04030	K04147	1
ko04030	K04148	1
ko04030	K04151	1
ko04030	K04152	1
ko04030	K05051	1
ko04030	K04167	1
04080 Neuroactive ligand-receptor interaction	K05223	1
04080 Neuroactive ligand-receptor interaction	K05224	1
ko04030	K04168	1
ko04030	K04170	1
ko04147	K03990	1
ko04030	K04009	1
ko01002	K03994	1
ko04090	K04010	1
04080 Neuroactive ligand-receptor interaction	K25695	1
ko04030	K04173	1
09154 Digestive system	04972 Pancreatic secretion	1
04972 Pancreatic secretion	K05226	1
04080 Neuroactive ligand-receptor interaction	K05244	1
04080 Neuroactive ligand-receptor interaction	K25482	1
04080 Neuroactive ligand-receptor interaction	K25694	1
ko04030	K04230	1
ko04030	K04231	1
ko04030	K04232	1
09152 Endocrine system	04929 GnRH secretion	1
04929 GnRH secretion	K23140	1
ko04030	K08374	1
ko04030	K04199	1
ko04030	K04201	1
ko04030	K04202	1
ko04030	K04203	1
04080 Neuroactive ligand-receptor interaction	K05265	1
ko04030	K05266	1
04080 Neuroactive ligand-receptor interaction	K05249	1
04080 Neuroactive ligand-receptor interaction	K25690	1
ko04030	K05052	1
ko04030	K05053	1
04080 Neuroactive ligand-receptor interaction	K05247	1
04080 Neuroactive ligand-receptor interaction	K25692	1
ko04030	K04240	1
ko04030	K08375	1
04080 Neuroactive ligand-receptor interaction	K25691	1
ko04030	K08376	1
04080 Neuroactive ligand-receptor interaction	K05233	1
04080 Neuroactive ligand-receptor interaction	K05234	1
ko04030	K04205	1
ko04030	K04206	1
ko04030	K04207	1
ko04030	K04208	1
ko04030	K04210	1
04080 Neuroactive ligand-receptor interaction	K23141	1
04080 Neuroactive ligand-receptor interaction	K05267	1
ko04030	K05268	1
ko04030	K08377	1
04080 Neuroactive ligand-receptor interaction	K05235	1
ko04030	K04212	1
ko02000	K18832	1
ko02000	K15840	1
04080 Neuroactive ligand-receptor interaction	K25696	1
ko04030	K04214	1
ko04030	K04215	1
ko04030	K04216	1
04080 Neuroactive ligand-receptor interaction	K25693	1
ko04030	K08378	1
04080 Neuroactive ligand-receptor interaction	K05246	1
ko04030	K04238	1
ko04030	K04239	1
04080 Neuroactive ligand-receptor interaction	K05238	1
ko04030	K04219	1
ko04030	K04220	1
04080 Neuroactive ligand-receptor interaction	K05239	1
04080 Neuroactive ligand-receptor interaction	K05241	1
04080 Neuroactive ligand-receptor interaction	K05240	1
04080 Neuroactive ligand-receptor interaction	K05248	1
04080 Neuroactive ligand-receptor interaction	K24267	1
ko04030	K04241	1
ko00536	K01319	1
ko01002	K01352	1
ko04147	K01315	1
ko04147	K01312	1
ko04030	K04234	1
ko04030	K04235	1
04080 Neuroactive ligand-receptor interaction	K05269	1
ko04030	K04314	1
04080 Neuroactive ligand-receptor interaction	K05229	1
ko04030	K04320	1
ko04030	K05054	1
ko04030	K04332	1
ko04030	K04261	1
ko04030	K04263	1
ko04030	K04269	1
ko04030	K04271	1
ko04030	K04272	1
ko04030	K04274	1
ko04030	K04299	1
ko04030	K08386	1
ko04030	K08387	1
ko04030	K08388	1
ko04050	K04276	1
ko04030	K04278	1
09152 Endocrine system	04912 GnRH signaling pathway	1
04912 GnRH signaling pathway	K05252	1
ko04030	K04280	1
04080 Neuroactive ligand-receptor interaction	K05253	1
ko04030	K04285	1
ko04030	K04286	1
ko04030	K04287	1
ko04030	K04296	1
ko04030	K04303	1
09152 Endocrine system	04926 Relaxin signaling pathway	1
04926 Relaxin signaling pathway	K21998	1
04926 Relaxin signaling pathway	K22000	1
04926 Relaxin signaling pathway	K21999	1
04926 Relaxin signaling pathway	K22001	1
ko04030	K04306	1
ko04030	K04307	1
ko04030	K08397	1
ko04030	K08398	1
04270 Vascular smooth muscle contraction	K12332	1
04270 Vascular smooth muscle contraction	K12333	1
04270 Vascular smooth muscle contraction	K25343	1
04950 Maturity onset diabetes of the young	K08039	1
ko04030	K04576	1
ko04030	K04577	1
04080 Neuroactive ligand-receptor interaction	K23142	1
04080 Neuroactive ligand-receptor interaction	K05257	1
ko04030	K04583	1
ko04030	K04582	1
04935 Growth hormone synthesis, secretion and action	K05260	1
ko04030	K04584	1
05323 Rheumatoid arthritis	K05261	1
04080 Neuroactive ligand-receptor interaction	K23143	1
ko04030	K04585	1
ko04030	K04586	1
04976 Bile secretion	K05263	1
ko04030	K04588	1
ko04030	K04589	1
ko04030	K04617	1
ko04040	K05175	1
ko04040	K05181	1
ko04040	K05184	1
ko04040	K05185	1
ko04040	K05186	1
ko04040	K05189	1
ko04040	K05190	1
ko04040	K05192	1
04080 Neuroactive ligand-receptor interaction	K23681	1
04080 Neuroactive ligand-receptor interaction	K23682	1
04080 Neuroactive ligand-receptor interaction	K25367	1
04080 Neuroactive ligand-receptor interaction	K25368	1
04080 Neuroactive ligand-receptor interaction	K25369	1
04080 Neuroactive ligand-receptor interaction	K25370	1
ko04040	K04804	1
ko04040	K04805	1
ko04040	K04806	1
ko04040	K04807	1
ko04040	K04808	1
ko04040	K04810	1
ko04040	K04811	1
ko04040	K04812	1
ko04040	K04813	1
ko04040	K04814	1
ko04040	K04815	1
ko04040	K04816	1
ko04040	K04817	1
ko04040	K04818	1
ko04040	K05201	1
ko04040	K05202	1
ko04040	K05203	1
ko04040	K05204	1
ko04040	K05205	1
ko04040	K05206	1
ko04040	K05207	1
ko04040	K05193	1
ko04040	K05194	1
ko04040	K05195	1
ko04040	K05196	1
ko04040	K05222	1
ko02000	K05770	1
ko03310	K05771	1
ko03310	K05547	1
ko03310	K08362	1
ko04052	K05514	1
ko04052	K13072	1
ko00536	K05408	1
ko04052	K21083	1
ko04052	K21095	1
ko04052	K16596	1
ko04052	K22671	1
ko04052	K21092	1
ko04052	K21093	1
ko04052	K05511	1
ko04052	K05510	1
ko04052	K05509	1
ko04052	K16597	1
ko04052	K21097	1
ko04052	K21096	1
ko04052	K16598	1
ko04052	K05513	1
ko04052	K21094	1
ko04052	K10029	1
ko00536	K05407	1
ko04052	K05416	1
ko04052	K12672	1
ko04052	K10032	1
ko04052	K10035	1
ko04052	K10033	1
ko04052	K10034	1
ko04052	K22627	1
ko04052	K05507	1
ko04052	K22675	1
ko04052	K22629	1
ko04052	K24476	1
ko04052	K22631	1
ko04052	K05421	1
ko04052	K05446	1
ko04052	K05481	1
ko04052	K05483	1
ko04052	K05484	1
ko04052	K05486	1
ko04052	K05487	1
ko04052	K05488	1
ko04052	K05485	1
ko04052	K05482	1
ko04052	K12967	1
ko04052	K05489	1
ko04052	K05494	1
ko04052	K05490	1
ko04052	K05491	1
ko04052	K05493	1
ko04052	K22628	1
ko04052	K22632	1
ko04052	K22633	1
ko04052	K05478	1
ko04052	K05474	1
ko04090	K05470	1
ko04090	K05471	1
ko04052	K05472	1
ko04090	K05469	1
ko04052	K05479	1
ko04090	K05475	1
ko04052	K05504	1
ko04052	K05503	1
ko04052	K22670	1
ko04052	K05500	1
ko04052	K05496	1
ko04052	K22674	1
ko04052	K22679	1
ko04052	K05497	1
ko04052	K05495	1
ko04052	K22672	1
ko04052	K22673	1
ko04052	K05498	1
ko04090	K04183	1
ko04090	K04184	1
ko04050	K04186	1
ko04090	K04182	1
ko04090	K04179	1
ko04090	K04178	1
ko04090	K04177	1
ko04090	K04176	1
ko04050	K04185	1
ko04090	K04181	1
ko04090	K04188	1
ko04090	K04190	1
ko04050	K04304	1
ko04090	K04191	1
ko04050	K04193	1
ko04050	K04192	1
ko04050	K22630	1
ko04090	K04387	1
ko04050	K05172	1
ko04090	K05174	1
ko04050	K05171	1
ko04090	K05164	1
ko04050	K05166	1
ko04050	K05165	1
ko04050	K05168	1
ko04050	K05143	1
ko04050	K05160	1
ko04090	K04722	1
ko04090	K22701	1
ko04090	K22702	1
ko04090	K05157	1
ko04050	K05148	1
ko04090	K05149	1
ko04090	K05144	1
ko04090	K05145	1
ko04090	K05146	1
ko04090	K05142	1
ko04090	K05154	1
ko04090	K05153	1
ko04090	K05150	1
ko04050	K05155	1
ko04050	K05156	1
ko01001	K13594	1
ko03200	K23381	1
ko03200	K22784	1
ko03200	K21538	1
ko03200	K23391	1
ko03200	K22973	1
ko03200	K21657	1
ko03200	K22624	1
ko03200	K23392	1
ko03200	K21040	1
ko03200	K21658	1
ko03200	K21659	1
ko03200	K21046	1
ko03200	K21533	1
ko03200	K21670	1
ko03200	K23426	1
ko03200	K21807	1
ko03200	K23428	1
ko03200	K21049	1
ko03200	K22781	1
ko03200	K23431	1
ko03200	K23433	1
ko03200	K23432	1
ko03200	K23434	1
ko03200	K21667	1
ko03200	K23427	1
09133 Signaling molecules and interaction	04512 ECM-receptor interaction	1
04512 ECM-receptor interaction	K06824	1
04512 ECM-receptor interaction	K23379	1
04512 ECM-receptor interaction	K23380	1
04512 ECM-receptor interaction	K23573	1
04512 ECM-receptor interaction	K23328	1
ko00535	K06254	1
ko00535	K06255	1
ko00536	K06256	1
ko00535	K06257	1
ko00535	K16338	1
ko02000	K06258	1
ko04090	K06260	1
ko04090	K06261	1
ko04090	K06262	1
ko04090	K06263	1
04611 Platelet activation	K06264	1
ko04090	K06266	1
ko00536	K06267	1
ko00537	K06492	1
ko04090	K06449	1
09133 Signaling molecules and interaction	04514 Cell adhesion molecules	1
04514 Cell adhesion molecules	K23268	1
ko04515	K06791	1
ko04090	K05412	1
ko04090	K06745	1
ko04090	K06470	1
ko04090	K05413	1
ko04090	K06538	1
ko04090	K06710	1
ko04090	K06713	1
ko04147	K06752	1
ko00537	K06751	1
ko04090	K06458	1
ko04090	K06459	1
ko04090	K06708	1
ko04090	K06746	1
04514 Cell adhesion molecules	K06747	1
ko04090	K06744	1
ko04090	K06547	1
ko04090	K06456	1
ko04090	K06567	1
04514 Cell adhesion molecules	K16350	1
ko04091	K06523	1
ko04091	K06486	1
ko04091	K06467	1
ko04090	K06478	1
ko04091	K06548	1
ko04090	K06477	1
ko04090	K06592	1
ko04147	K06087	1
ko01009	K06088	1
ko04090	K06089	1
ko04090	K06735	1
05120 Epithelial cell signaling in Helicobacter pylori infection	K06785	1
04670 Leukocyte transendothelial migration	K06787	1
ko04090	K06533	1
ko04091	K06471	1
ko04090	K06520	1
ko04090	K06544	1
ko04091	K06496	1
09151 Immune system	04672 Intestinal immune network for IgA production	1
04672 Intestinal immune network for IgA production	K06779	1
ko04091	K06495	1
04514 Cell adhesion molecules	K06815	1
ko04090	K06474	1
04514 Cell adhesion molecules	K06816	1
ko04090	K06736	1
ko04091	K06550	1
ko04515	K06781	1
ko04515	K06775	1
04360 Axon guidance	K07522	1
04360 Axon guidance	K07523	1
04360 Axon guidance	K16359	1
04360 Axon guidance	K16351	1
ko01009	K05695	1
04514 Cell adhesion molecules	K16360	1
ko00535	K16336	1
ko00535	K16337	1
ko04131	K07377	1
ko04131	K07378	1
ko01009	K06778	1
04514 Cell adhesion molecules	K25832	1
04514 Cell adhesion molecules	K25833	1
04514 Cell adhesion molecules	K25835	1
04514 Cell adhesion molecules	K25836	1
04514 Cell adhesion molecules	K25837	1
ko01009	K06777	1
04514 Cell adhesion molecules	K25834	1
ko04515	K06780	1
04514 Cell adhesion molecules	K06756	1
ko00537	K06759	1
ko01009	K05693	1
ko00537	K06760	1
04514 Cell adhesion molecules	K06757	1
ko04990	K07379	1
ko04990	K07380	1
ko04515	K06770	1
ko04091	K06771	1
ko04091	K06793	1
ko04515	K06796	1
ko04515	K06797	1
ko04515	K06809	1
ko04147	K04644	1
ko04131	K04645	1
ko04147	K04646	1
ko04147	K11824	1
ko04131	K11825	1
ko04131	K11826	1
ko04131	K11827	1
ko04131	K12469	1
ko04131	K12470	1
ko04131	K11247	1
ko03029	K11248	1
ko04131	K21269	1
ko04131	K12562	1
ko04131	K12471	1
ko04131	K12472	1
04144 Endocytosis	K19366	1
ko03029	K11981	1
ko04131	K12473	1
ko04131	K12474	1
ko04131	K12475	1
ko01001	K00909	1
ko04812	K23612	1
ko04147	K17260	1
ko04147	K18584	1
ko04812	K05757	1
ko04812	K05758	1
ko04812	K05756	1
ko04812	K05755	1
ko04812	K05754	1
ko04131	K19475	1
ko04131	K09526	1
ko04131	K18465	1
ko04131	K18464	1
ko04131	K18462	1
ko04131	K18461	1
ko04131	K18463	1
ko04147	K10364	1
ko04147	K10365	1
ko04131	K18467	1
ko04131	K18466	1
ko04131	K18468	1
ko04990	K17918	1
ko04121	K11839	1
ko04121	K11866	1
ko04031	K07897	1
ko04131	K12186	1
ko04131	K12187	1
ko04147	K12184	1
ko04147	K12185	1
ko04147	K12188	1
ko04147	K12190	1
ko04147	K12189	1
ko04147	K24782	1
ko04147	K12193	1
ko04147	K12191	1
ko04147	K12192	1
ko04147	K15053	1
ko04131	K12199	1
ko04147	K12197	1
ko04131	K12198	1
04144 Endocytosis	K19476	1
04144 Endocytosis	K19367	1
ko04990	K17917	1
ko04990	K17920	1
ko00537	K13649	1
ko04131	K06278	1
ko04131	K12958	1
ko04131	K12959	1
ko04131	K12476	1
ko04147	K12477	1
ko04131	K12478	1
ko04131	K12480	1
ko04131	K12481	1
ko04031	K07879	1
ko04131	K12482	1
ko04147	K12483	1
ko04131	K12479	1
ko04990	K17919	1
ko04031	K07891	1
ko04031	K07876	1
ko04031	K07904	1
ko04131	K12484	1
04144 Endocytosis	K19368	1
ko04147	K10396	1
ko04131	K12485	1
ko04131	K12486	1
ko04131	K05737	1
ko04131	K12487	1
ko04131	K12488	1
ko04147	K12489	1
ko04131	K18439	1
ko04131	K18440	1
ko04131	K12491	1
ko04131	K12492	1
ko04131	K12493	1
ko04131	K12494	1
ko04131	K12495	1
ko04131	K18442	1
ko04131	K18443	1
ko04031	K07938	1
ko04031	K07939	1
ko04031	K07940	1
ko04147	K13813	1
ko04147	K13882	1
ko04031	K07898	1
ko04131	K13883	1
ko04147	K10413	1
ko04812	K10414	1
ko04812	K10415	1
ko04812	K10416	1
ko04147	K07374	1
ko04147	K07375	1
ko04090	K06528	1
ko04091	K10089	1
ko00537	K01365	1
ko03110	K01368	1
ko04090	K06513	1
ko04090	K06498	1
ko04090	K06472	1
ko04090	K12560	1
ko04090	K16824	1
ko00537	K06463	1
ko04131	K01330	1
ko04091	K10066	1
ko04091	K10062	1
ko04091	K03991	1
ko04091	K10067	1
ko04091	K10068	1
ko04090	K10169	1
ko04091	K06560	1
ko04091	K10074	1
ko04090	K06558	1
ko04131	K13884	1
ko04091	K08763	1
ko04147	K13885	1
ko04131	K08009	1
ko04131	K08011	1
ko04131	K08010	1
ko04131	K08012	1
ko04131	K24155	1
ko04131	K24738	1
ko04131	K25442	1
ko04147	K13289	1
ko00536	K01363	1
ko04147	K01275	1
ko01002	K01382	1
ko01002	K01373	1
ko01002	K01366	1
ko01002	K09599	1
ko03110	K01371	1
ko01002	K09600	1
ko01002	K01374	1
ko01002	K01375	1
ko01002	K08569	1
ko01002	K08568	1
ko01002	K08565	1
ko01002	K01369	1
ko04147	K01279	1
04142 Lysosome	K12381	1
04142 Lysosome	K01158	1
ko04147	K12383	1
ko04090	K06562	1
ko04090	K06501	1
ko04090	K06497	1
04142 Lysosome	K12384	1
ko02000	K12385	1
ko02000	K13443	1
ko04147	K12386	1
ko02000	K12301	1
ko02000	K12347	1
ko02000	K21398	1
04142 Lysosome	K12387	1
ko04090	K06546	1
09156 Nervous system	04722 Neurotrophin signaling pathway	1
04722 Neurotrophin signaling pathway	K12388	1
04142 Lysosome	K12389	1
04142 Lysosome	K12390	1
ko02000	K12307	1
04142 Lysosome	K13444	1
04142 Lysosome	K08239	1
ko04091	K10087	1
04142 Lysosome	K01125	1
ko04131	K12391	1
ko04131	K12392	1
ko04131	K12393	1
ko04131	K12394	1
ko04131	K12395	1
ko04131	K12396	1
ko04131	K12397	1
ko04131	K12398	1
ko04131	K12399	1
ko04131	K12400	1
ko04131	K12401	1
ko04131	K12402	1
ko04131	K12403	1
ko04131	K12404	1
04142 Lysosome	K19363	1
04146 Peroxisome	K13335	1
ko04131	K13336	1
04146 Peroxisome	K13337	1
ko04131	K13338	1
ko04131	K13339	1
04146 Peroxisome	K13340	1
04146 Peroxisome	K13341	1
ko04131	K13342	1
ko04131	K13343	1
04146 Peroxisome	K13344	1
ko04121	K13345	1
ko04121	K13346	1
ko04121	K06664	1
04146 Peroxisome	K13347	1
04146 Peroxisome	K13348	1
04146 Peroxisome	K13349	1
04146 Peroxisome	K13350	1
ko02000	K13351	1
ko02000	K13352	1
ko02000	K13353	1
ko02000	K13354	1
04146 Peroxisome	K12261	1
04146 Peroxisome	K00477	1
04146 Peroxisome	K13237	1
04146 Peroxisome	K12663	1
ko02000	K08746	1
ko01004	K07753	1
04146 Peroxisome	K22587	1
04146 Peroxisome	K17879	1
04146 Peroxisome	K13355	1
04146 Peroxisome	K00624	1
04146 Peroxisome	K05940	1
04146 Peroxisome	K00308	1
04146 Peroxisome	K11187	1
05022 Pathways of neurodegeneration - multiple diseases	K04565	1
ko04147	K13279	1
ko04131	K17606	1
ko03029	K08331	1
ko04131	K19730	1
ko03029	K17589	1
ko03029	K17906	1
ko03029	K17908	1
ko03029	K17907	1
ko03036	K21245	1
ko04131	K23611	1
ko04131	K23610	1
ko04131	K23609	1
ko04031	K07925	1
ko04147	K14381	1
05417 Lipid and atherosclerosis	K12650	1
ko04031	K07874	1
ko01001	K06068	1
ko04131	K21246	1
ko03029	K17889	1
ko03029	K17985	1
09141 Transport and catabolism	04140 Autophagy - animal	1
04140 Autophagy - animal	K21247	1
04140 Autophagy - animal	K21248	1
ko04131	K21249	1
ko04131	K19330	1
ko01001	K08803	1
04140 Autophagy - animal	K21250	1
ko03029	K17603	1
ko03029	K08339	1
ko03029	K17890	1
ko03029	K20868	1
ko03029	K08337	1
ko03029	K17888	1
ko03029	K08343	1
ko04031	K07920	1
ko03029	K08342	1
ko01001	K16314	1
ko01001	K21157	1
ko01001	K21158	1
ko01001	K12761	1
ko03029	K08329	1
ko04131	K21144	1
ko04131	K21143	1
ko04131	K17909	1
ko04131	K21141	1
ko03029	K08330	1
ko01001	K19800	1
ko01009	K17607	1
ko01001	K12767	1
ko03000	K09464	1
04111 Cell cycle - yeast	K06655	1
04138 Autophagy - yeast	K21197	1
ko03000	K09243	1
ko03029	K08335	1
ko04131	K21145	1
ko03029	K08338	1
ko03029	K08340	1
ko04131	K06027	1
ko04131	K15296	1
ko04131	K20195	1
ko04131	K21156	1
ko04131	K20179	1
ko04131	K20180	1
ko04131	K20181	1
ko04131	K20182	1
ko04131	K20177	1
ko04131	K20178	1
ko04131	K20183	1
ko04131	K20184	1
ko01002	K01381	1
ko03110	K01336	1
ko02000	K06902	1
ko02000	K14209	1
05134 Legionellosis	K15485	1
ko03029	K05688	1
ko02000	K17771	1
ko03029	K21356	1
ko03029	K06030	1
ko04031	K07870	1
ko04031	K07871	1
ko04121	K21343	1
ko04121	K11851	1
ko03029	K21347	1
ko03029	K21348	1
ko04131	K19946	1
ko03029	K17987	1
ko03000	K09455	1
ko03000	K15590	1
ko03000	K09105	1
ko03029	K17986	1
ko03000	K17454	1
ko02000	K15465	1
09141 Transport and catabolism	04137 Mitophagy - animal	1
04137 Mitophagy - animal	K21361	1
ko04131	K20168	1
ko04131	K19945	1
ko03029	K17969	1
