parent	child
04146 Peroxisome	K13349
04146 Peroxisome	K13350
02000 Transporters	K13351
02000 Transporters	K13352
02000 Transporters	K13353
02000 Transporters	K13354
04146 Peroxisome	K12261
04146 Peroxisome	K00477
04146 Peroxisome	K13237
04146 Peroxisome	K12663
02000 Transporters	K08746
01004 Lipid biosynthesis proteins	K07753
04146 Peroxisome	K22587
04146 Peroxisome	K17879
04146 Peroxisome	K13355
04146 Peroxisome	K00624
04146 Peroxisome	K05940
04146 Peroxisome	K00308
04146 Peroxisome	K11187
05022 Pathways of neurodegeneration - multiple diseases	K04565
04147 Exosome	K13279
04131 Membrane trafficking	K17606
03029 Mitochondrial biogenesis	K08331
04131 Membrane trafficking	K19730
03029 Mitochondrial biogenesis	K17589
03029 Mitochondrial biogenesis	K17906
03029 Mitochondrial biogenesis	K17908
03029 Mitochondrial biogenesis	K17907
03036 Chromosome and associated proteins	K21245
04131 Membrane trafficking	K23611
04131 Membrane trafficking	K23610
04131 Membrane trafficking	K23609
04031 GTP-binding proteins	K07925
04147 Exosome	K14381
05417 Lipid and atherosclerosis	K12650
04031 GTP-binding proteins	K07874
01001 Protein kinases	K06068
04131 Membrane trafficking	K21246
03029 Mitochondrial biogenesis	K17889
03029 Mitochondrial biogenesis	K17985
09141 Transport and catabolism	04140 Autophagy - animal
04140 Autophagy - animal	K21247
04140 Autophagy - animal	K21248
04131 Membrane trafficking	K21249
04131 Membrane trafficking	K19330
01001 Protein kinases	K08803
04140 Autophagy - animal	K21250
03029 Mitochondrial biogenesis	K17603
03029 Mitochondrial biogenesis	K08339
03029 Mitochondrial biogenesis	K17890
03029 Mitochondrial biogenesis	K20868
03029 Mitochondrial biogenesis	K08337
03029 Mitochondrial biogenesis	K17888
03029 Mitochondrial biogenesis	K08343
04031 GTP-binding proteins	K07920
03029 Mitochondrial biogenesis	K08342
01001 Protein kinases	K16314
01001 Protein kinases	K21157
01001 Protein kinases	K21158
01001 Protein kinases	K12761
03029 Mitochondrial biogenesis	K08329
04131 Membrane trafficking	K21144
04131 Membrane trafficking	K21143
04131 Membrane trafficking	K17909
04131 Membrane trafficking	K21141
03029 Mitochondrial biogenesis	K08330
01001 Protein kinases	K19800
01009 Protein phosphatases and associated proteins	K17607
01001 Protein kinases	K12767
03000 Transcription factors	K09464
04111 Cell cycle - yeast	K06655
04138 Autophagy - yeast	K21197
03000 Transcription factors	K09243
03029 Mitochondrial biogenesis	K08335
04131 Membrane trafficking	K21145
03029 Mitochondrial biogenesis	K08338
03029 Mitochondrial biogenesis	K08340
04131 Membrane trafficking	K06027
04131 Membrane trafficking	K15296
04131 Membrane trafficking	K20195
04131 Membrane trafficking	K21156
04131 Membrane trafficking	K20179
04131 Membrane trafficking	K20180
04131 Membrane trafficking	K20181
04131 Membrane trafficking	K20182
04131 Membrane trafficking	K20177
04131 Membrane trafficking	K20178
04131 Membrane trafficking	K20183
04131 Membrane trafficking	K20184
01002 Peptidases and inhibitors	K01381
03110 Chaperones and folding catalysts	K01336
02000 Transporters	K06902
02000 Transporters	K14209
05134 Legionellosis	K15485
03029 Mitochondrial biogenesis	K05688
02000 Transporters	K17771
03029 Mitochondrial biogenesis	K21356
03029 Mitochondrial biogenesis	K06030
04031 GTP-binding proteins	K07870
04031 GTP-binding proteins	K07871
04121 Ubiquitin system	K21343
04121 Ubiquitin system	K11851
03029 Mitochondrial biogenesis	K21347
03029 Mitochondrial biogenesis	K21348
04131 Membrane trafficking	K19946
03029 Mitochondrial biogenesis	K17987
03000 Transcription factors	K09455
03000 Transcription factors	K15590
03000 Transcription factors	K09105
03029 Mitochondrial biogenesis	K17986
03000 Transcription factors	K17454
02000 Transporters	K15465
09141 Transport and catabolism	04137 Mitophagy - animal
04137 Mitophagy - animal	K21361
04131 Membrane trafficking	K20168
04131 Membrane trafficking	K19945
03029 Mitochondrial biogenesis	K17969
03036 Chromosome and associated proteins	K11644
03029 Mitochondrial biogenesis	K17984
01002 Peptidases and inhibitors	K08955
03029 Mitochondrial biogenesis	K17775
02000 Transporters	K17774
03029 Mitochondrial biogenesis	K17765
03029 Mitochondrial biogenesis	K17764
04131 Membrane trafficking	K19717
01009 Protein phosphatases and associated proteins	K19708
03029 Mitochondrial biogenesis	K18191
03029 Mitochondrial biogenesis	K02332
02000 Transporters	K17800
04121 Ubiquitin system	K11841
04139 Mitophagy - yeast	K19718
03000 Transcription factors	K06618
03000 Transcription factors	K09389
03000 Transcription factors	K06620
03000 Transcription factors	K09392
04121 Ubiquitin system	K10500
01522 Endocrine resistance	K06621
01522 Endocrine resistance	K06622
04110 Cell cycle	K09993
03032 DNA replication proteins	K02213
03032 DNA replication proteins	K06628
03032 DNA replication proteins	K02214
04110 Cell cycle	K06629
04147 Exosome	K02087
03400 DNA repair and recombination proteins	K05867
03400 DNA repair and recombination proteins	K06632
01009 Protein phosphatases and associated proteins	K06633
03036 Chromosome and associated proteins	K06635
03036 Chromosome and associated proteins	K02365
03036 Chromosome and associated proteins	K06636
00535 Proteoglycans	K06669
03036 Chromosome and associated proteins	K06671
03036 Chromosome and associated proteins	K06670
03036 Chromosome and associated proteins	K08866
03036 Chromosome and associated proteins	K02178
03036 Chromosome and associated proteins	K02180
03036 Chromosome and associated proteins	K06637
03036 Chromosome and associated proteins	K06679
03036 Chromosome and associated proteins	K02537
03036 Chromosome and associated proteins	K13728
03037 Cilium and associated proteins	K06639
03400 DNA repair and recombination proteins	K02216
03400 DNA repair and recombination proteins	K06641
04147 Exosome	K06644
03400 DNA repair and recombination proteins	K06645
03036 Chromosome and associated proteins	K02603
03036 Chromosome and associated proteins	K02604
03036 Chromosome and associated proteins	K02605
03032 DNA replication proteins	K02606
03032 DNA replication proteins	K02607
03032 DNA replication proteins	K02608
04113 Meiosis - yeast	K06646
04111 Cell cycle - yeast	K06647
04113 Meiosis - yeast	K12414
03032 DNA replication proteins	K02309
03000 Transcription factors	K12411
03000 Transcription factors	K12413
04111 Cell cycle - yeast	K06656
04111 Cell cycle - yeast	K06657
04111 Cell cycle - yeast	K06653
03000 Transcription factors	K06654
03000 Transcription factors	K06658
03000 Transcription factors	K02646
04113 Meiosis - yeast	K06659
04111 Cell cycle - yeast	K06680
03036 Chromosome and associated proteins	K02307
04113 Meiosis - yeast	K02627
04113 Meiosis - yeast	K12575
04113 Meiosis - yeast	K12576
04111 Cell cycle - yeast	K12577
04111 Cell cycle - yeast	K06687
04113 Meiosis - yeast	K06660
04111 Cell cycle - yeast	K02181
04111 Cell cycle - yeast	K02179
04111 Cell cycle - yeast	K06681
04111 Cell cycle - yeast	K06682
04111 Cell cycle - yeast	K06686
03000 Transcription factors	K09202
04111 Cell cycle - yeast	K06667
05222 Small cell lung cancer	K02219
01001 Protein kinases	K18669
01001 Protein kinases	K18679
01001 Protein kinases	K18680
04812 Cytoskeleton proteins	K18639
04812 Cytoskeleton proteins	K06668
03400 DNA repair and recombination proteins	K02544
03400 DNA repair and recombination proteins	K06663
03400 DNA repair and recombination proteins	K02830
03400 DNA repair and recombination proteins	K06662
03400 DNA repair and recombination proteins	K02543
04111 Cell cycle - yeast	K12578
03400 DNA repair and recombination proteins	K06661
03036 Chromosome and associated proteins	K11272
03400 DNA repair and recombination proteins	K02831
03000 Transcription factors	K09175
03036 Chromosome and associated proteins	K06672
03036 Chromosome and associated proteins	K06673
03036 Chromosome and associated proteins	K06674
03036 Chromosome and associated proteins	K06675
03036 Chromosome and associated proteins	K06676
03036 Chromosome and associated proteins	K06677
03036 Chromosome and associated proteins	K06678
04112 Cell cycle - Caulobacter	K13583
02048 Prokaryotic defense system	K13581
01002 Peptidases and inhibitors	K01338
02048 Prokaryotic defense system	K03531
03036 Chromosome and associated proteins	K03589
04812 Cytoskeleton proteins	K03590
02000 Transporters	K03588
04112 Cell cycle - Caulobacter	K13585
04112 Cell cycle - Caulobacter	K13586
04112 Cell cycle - Caulobacter	K13582
04112 Cell cycle - Caulobacter	K06985
01002 Peptidases and inhibitors	K11749
03110 Chaperones and folding catalysts	K03544
01002 Peptidases and inhibitors	K01358
04112 Cell cycle - Caulobacter	K13590
02022 Two-component system	K13591
04112 Cell cycle - Caulobacter	K13592
04112 Cell cycle - Caulobacter	K13245
04112 Cell cycle - Caulobacter	K13593
02035 Bacterial motility proteins	K02651
03000 Transcription factors	K09358
03000 Transcription factors	K09359
03000 Transcription factors	K09235
02000 Transporters	K08139
04030 G protein-coupled receptors	K12762
03000 Transcription factors	K12763
03000 Transcription factors	K12764
01001 Protein kinases	K12765
01001 Protein kinases	K12766
03400 DNA repair and recombination proteins	K10878
03400 DNA repair and recombination proteins	K10872
04113 Meiosis - yeast	K12768
03000 Transcription factors	K12769
04113 Meiosis - yeast	K12770
01001 Protein kinases	K12771
04113 Meiosis - yeast	K12772
04812 Cytoskeleton proteins	K12773
04113 Meiosis - yeast	K12774
04113 Meiosis - yeast	K12775
01001 Protein kinases	K12776
04113 Meiosis - yeast	K12777
04113 Meiosis - yeast	K12778
03000 Transcription factors	K12779
03036 Chromosome and associated proteins	K12780
03036 Chromosome and associated proteins	K11582
04113 Meiosis - yeast	K12781
04121 Ubiquitin system	K12782
04113 Meiosis - yeast	K12783
03310 Nuclear receptors	K08556
03310 Nuclear receptors	K08557
03036 Chromosome and associated proteins	K11481
03019 Messenger RNA biogenesis	K02602
01001 Protein kinases	K04367
09152 Endocrine system	04914 Progesterone-mediated oocyte maturation
04914 Progesterone-mediated oocyte maturation	K08694
01001 Protein kinases	K08836
09143 Cell growth and death	04114 Oocyte meiosis
04114 Oocyte meiosis	K13056
03036 Chromosome and associated proteins	K10292
03036 Chromosome and associated proteins	K10318
03036 Chromosome and associated proteins	K13054
03036 Chromosome and associated proteins	K13055
03036 Chromosome and associated proteins	K11580
01002 Peptidases and inhibitors	K04396
03029 Mitochondrial biogenesis	K10522
04812 Cytoskeleton proteins	K16943
03110 Chaperones and folding catalysts	K08669
01524 Platinum drug resistance	K02084
04940 Type I diabetes mellitus	K07818
01002 Peptidases and inhibitors	K01353
04812 Cytoskeleton proteins	K06114
04812 Cytoskeleton proteins	K12641
04812 Cytoskeleton proteins	K07611
04210 Apoptosis	K02310
04210 Apoptosis	K02311
03029 Mitochondrial biogenesis	K01173
04217 Necroptosis	K04727
04210 Apoptosis	K02512
01009 Protein phosphatases and associated proteins	K02374
04115 p53 signaling pathway	K13773
01524 Platinum drug resistance	K10131
01002 Peptidases and inhibitors	K02186
03310 Nuclear receptors	K14034
03310 Nuclear receptors	K14030
04215 Apoptosis - multiple species	K20014
01002 Peptidases and inhibitors	K20009
03000 Transcription factors	K09428
03000 Transcription factors	K02174
04214 Apoptosis - fly	K20015
01002 Peptidases and inhibitors	K20010
04215 Apoptosis - multiple species	K02561
04215 Apoptosis - multiple species	K20017
04147 Exosome	K03386
04215 Apoptosis - multiple species	K20018
04214 Apoptosis - fly	K20019
01002 Peptidases and inhibitors	K20008
04214 Apoptosis - fly	K01527
03012 Translation factors	K03262
05222 Small cell lung cancer	K09848
04215 Apoptosis - multiple species	K20104
02000 Transporters	K20094
04361 Axon regeneration	K20105
01002 Peptidases and inhibitors	K20106
01002 Peptidases and inhibitors	K04489
02000 Transporters	K13869
04131 Membrane trafficking	K10142
02000 Transporters	K14714
02000 Transporters	K14720
03041 Spliceosome	K13162
02000 Transporters	K14685
04147 Exosome	K00522
04147 Exosome	K13625
09162 Cancer: specific types	05216 Thyroid cancer
05216 Thyroid cancer	K09289
00537 Glycosylphosphatidylinositol (GPI)-anchored proteins	K05634
04216 Ferroptosis	K18495
04121 Ubiquitin system	K10630
04121 Ubiquitin system	K11974
04121 Ubiquitin system	K20894
01009 Protein phosphatases and associated proteins	K17595
03110 Chaperones and folding catalysts	K05864
04054 Pattern recognition receptors	K12800
05417 Lipid and atherosclerosis	K12799
04131 Membrane trafficking	K01370
04040 Ion channels	K04982
09151 Immune system	04624 Toll and Imd signaling pathway
04624 Toll and Imd signaling pathway	K20703
04090 CD molecules	K05401
03019 Messenger RNA biogenesis	K12965
04121 Ubiquitin system	K21634
04147 Exosome	K11251
04131 Membrane trafficking	K19748
04121 Ubiquitin system	K10127
04115 p53 signaling pathway	K10128
04115 p53 signaling pathway	K10129
04115 p53 signaling pathway	K22744
04115 p53 signaling pathway	K10133
04115 p53 signaling pathway	K10134
04115 p53 signaling pathway	K10135
04115 p53 signaling pathway	K10136
04115 p53 signaling pathway	K10137
04115 p53 signaling pathway	K22745
04147 Exosome	K10138
04030 G protein-coupled receptors	K04596
04090 CD molecules	K06509
01002 Peptidases and inhibitors	K10139
04211 Longevity regulating pathway	K10141
05206 MicroRNAs in cancer	K10145
01009 Protein phosphatases and associated proteins	K10147
04090 CD molecules	K24231
03000 Transcription factors	K21769
09143 Cell growth and death	04218 Cellular senescence
04218 Cellular senescence	K21773
04218 Cellular senescence	K21774
04218 Cellular senescence	K21775
04218 Cellular senescence	K21776
03036 Chromosome and associated proteins	K10752
03000 Transcription factors	K09406
01001 Protein kinases	K08826
03400 DNA repair and recombination proteins	K10994
03400 DNA repair and recombination proteins	K10995
03400 DNA repair and recombination proteins	K10903
09151 Immune system	04657 IL-17 signaling pathway
04657 IL-17 signaling pathway	K21124
03019 Messenger RNA biogenesis	K18753
04040 Ion channels	K04973
04131 Membrane trafficking	K05732
04131 Membrane trafficking	K13709
04812 Cytoskeleton proteins	K05740
04812 Cytoskeleton proteins	K12753
04812 Cytoskeleton proteins	K12754
04812 Cytoskeleton proteins	K12756
04147 Exosome	K12757
04147 Exosome	K12758
01009 Protein phosphatases and associated proteins	K12329
01009 Protein phosphatases and associated proteins	K17457
04147 Exosome	K05699
03036 Chromosome and associated proteins	K06272
04510 Focal adhesion	K06273
04147 Exosome	K05700
04147 Exosome	K06275
04131 Membrane trafficking	K13708
04515 Cell adhesion molecules	K06593
04990 Domain-containing proteins not elsewhere classified	K05747
04147 Exosome	K16848
04131 Membrane trafficking	K05627
04812 Cytoskeleton proteins	K05753
04812 Cytoskeleton proteins	K05748
04812 Cytoskeleton proteins	K06083
04121 Ubiquitin system	K06084
03036 Chromosome and associated proteins	K06085
04990 Domain-containing proteins not elsewhere classified	K06086
04812 Cytoskeleton proteins	K05701
01009 Protein phosphatases and associated proteins	K05694
01009 Protein phosphatases and associated proteins	K05696
04090 CD molecules	K05698
04131 Membrane trafficking	K08889
04131 Membrane trafficking	K05705
03000 Transcription factors	K05707
05165 Human papillomavirus infection	K06090
04530 Tight junction	K21108
04990 Domain-containing proteins not elsewhere classified	K21109
