#parent	child
ko01001	K13419
ko01001	K12132
ko02048	K07154
ko03021	K17752
ko03021	K04757
ko01001	K08884
ko01001	K04669
ko01001	K08897
ko01001	K05117
ko01001	K05118
ko01001	K05120
ko04090	K05124
ko04090	K05125
ko04147	K05127
ko01001	K05129
ko01009	K17480
ko01009	K08898
ko01009	K08899
ko01001	K08885
ko01001	K08886
ko01001	K08890
ko01001	K08894
ko01001	K08895
ko04131	K17511
ko01001	K08896
ko01001	K17510
ko01001	K17548
ko02000	K00903
ko02000	K25588
ko02022	K02484
ko02022	K02480
ko02022	K02476
ko02022	K02478
ko02022	K02482
ko02022	K00936
ko02022	K19694
ko02022	K02486
ko02022	K11527
ko01009	K17549
ko03036	K16833
ko01009	K17550
ko03041	K13216
ko04812	K17551
ko01009	K17552
ko01009	K17553
ko01009	K17554
ko01009	K17555
ko01009	K17556
ko01009	K17557
ko01009	K17558
ko01009	K17458
ko01009	K17459
ko01009	K17559
ko01009	K17560
ko03036	K17561
ko01009	K17562
ko03029	K17563
ko03029	K17564
ko01009	K17495
ko03009	K14806
ko01009	K17565
ko01009	K17566
ko01009	K17567
ko01009	K17568
ko01009	K17569
ko03037	K17570
ko01009	K17571
ko01009	K17572
ko01009	K17573
ko01009	K17574
ko01009	K17575
ko01009	K17576
ko04990	K17577
ko04121	K12171
ko04121	K12018
ko01009	K17578
ko04812	K17579
ko01009	K16518
ko01009	K16527
ko03036	K16551
ko03037	K17580
ko03036	K11542
ko03041	K13099
ko03036	K11498
ko03036	K16725
ko04040	K05016
ko01009	K17581
ko03400	K15502
ko04121	K10642
ko03012	K03238
ko03021	K17494
ko01009	K17477
ko04812	K17478
ko04030	K04315
ko03037	K17479
ko03000	K09220
ko03036	K11446
ko04040	K04879
ko01009	K17582
ko04812	K17481
ko04812	K17493
ko01009	K17583
ko04030	K04256
ko01009	K17584
ko01009	K17594
ko01009	K17586
ko01009	K17587
ko01009	K17588
ko04515	K16498
ko03041	K13219
ko03041	K13192
ko01009	K17590
ko01009	K17591
ko03037	K16550
ko03009	K14849
ko01009	K17592
ko01009	K17593
ko02000	K13871
ko01009	K17596
ko01009	K04703
ko03000	K17482
ko03019	K17597
ko04131	K17598
ko01009	K17599
ko04121	K11796
ko03037	K16492
ko03036	K17492
ko04131	K17600
ko01009	K17601
ko01009	K17602
ko04121	K10510
ko01009	K17604
ko01009	K17609
ko01009	K18203
ko01009	K21814
ko01009	K17610
ko01009	K17611
ko01009	K17612
ko01009	K17613
ko01009	K16522
ko03110	K09574
ko03400	K15424
ko03400	K15425
ko03400	K15426
ko03400	K15498
ko03016	K15427
ko01009	K17615
ko03400	K15499
ko03400	K15500
ko03400	K15501
ko03400	K15503
ko03400	K15504
ko01009	K17499
ko01009	K17500
ko01009	K17501
ko01009	K17502
ko01009	K17503
ko01009	K17504
ko01009	K17505
ko01009	K17506
ko01009	K17507
ko01009	K19790
ko03009	K14803
ko01009	K19705
ko01009	K17508
ko01009	K20074
ko01009	K01102
ko01009	K17509
ko01009	K18032
ko01009	K18033
ko01009	K16667
ko01009	K18034
ko01009	K06776
ko01009	K18035
ko03037	K16910
ko01009	K13297
ko01009	K16662
ko01009	K18036
ko01009	K18027
ko01009	K18037
ko01009	K18038
ko01009	K18024
ko01009	K18025
ko01009	K18039
ko03037	K18040
ko01009	K18041
ko03009	K14819
ko01009	K14165
ko01009	K18042
ko01009	K18043
ko01009	K18044
ko01009	K18045
ko01009	K18046
ko01009	K14167
ko01009	K18078
ko01009	K18079
ko01009	K18080
ko01009	K18061
ko01009	K18084
ko01009	K18085
ko01009	K18993
ko01009	K18065
ko03021	K15732
ko03021	K15731
ko01009	K17616
ko01009	K17617
ko03021	K18998
ko03021	K18999
ko01009	K17618
ko03021	K20827
ko01009	K17619
ko01009	K17620
ko01009	K17621
ko01009	K17622
ko03400	K08073
ko01009	K17623
ko01002	K01377
ko01002	K01378
ko01002	K01386
ko01002	K06004
ko01002	K20737
ko01002	K08245
ko01002	K06007
ko01002	K06008
ko01002	K22683
ko01002	K01385
ko01002	K09595
ko01002	K09596
ko01002	K09597
ko01002	K14212
ko01002	K09598
ko02035	K02654
ko02044	K10966
ko01002	K02506
ko02035	K02278
ko02035	K07991
ko01002	K06012
ko01002	K01355
ko01002	K08566
ko01002	K24552
ko01002	K03605
ko01002	K08315
ko01002	K06383
ko03110	K06000
ko01002	K20738
ko01002	K20739
ko01002	K20740
ko01002	K16292
ko01002	K24378
ko01002	K09601
ko01002	K24379
ko01002	K25899
ko01002	K25900
ko01002	K16290
ko01002	K13538
ko01002	K08572
ko03200	K20741
ko01002	K24271
ko01002	K01372
ko01002	K08573
ko01002	K08574
ko01002	K08575
ko01002	K08576
ko01002	K08577
ko01002	K08578
ko01002	K08579
ko01002	K08580
ko01002	K04740
ko01002	K08581
ko01002	K13442
ko01002	K08582
ko01002	K08584
ko01002	K08585
ko01002	K25378
ko01002	K08586
ko03200	K25922
ko03200	K26012
ko03200	K25923
ko02042	K08587
ko04121	K05609
ko04121	K08588
ko04121	K05610
ko01002	K04401
ko01002	K13521
ko01002	K22684
ko01002	K01304
ko03200	K25924
ko04147	K11836
ko04121	K11870
ko04121	K11837
ko04121	K11835
ko04121	K11833
ko04121	K11843
ko04121	K11840
ko04121	K11842
ko04121	K11844
ko04121	K11845
ko04121	K11847
ko04121	K11848
ko04121	K11986
ko04121	K11846
ko03036	K11366
ko04121	K11850
ko04121	K11855
ko04121	K21122
ko04121	K11857
ko04121	K11854
ko04121	K11834
ko04121	K11853
ko04121	K11858
ko04121	K11869
ko04121	K11852
ko04121	K11873
ko04121	K11856
ko04121	K11871
ko04121	K11872
ko04121	K11874
ko01002	K19237
ko01002	K23150
ko01002	K07010
ko03200	K25925
ko03200	K25926
ko01011	K19223
ko01011	K19224
ko01011	K13694
ko01011	K19220
ko01011	K21471
ko01002	K20742
ko01011	K21473
ko01011	K21474
ko01011	K19303
ko01002	K13695
ko01002	K08258
ko01002	K13715
ko04121	K08592
ko04121	K08593
ko04121	K08594
ko04121	K08595
ko04121	K08596
ko04121	K08597
ko01002	K05520
ko01002	K03152
ko03200	K25927
ko01002	K26083
ko01011	K07284
ko01011	K08600
ko01011	K24447
ko04121	K11860
ko04121	K11862
ko04121	K11861
ko04121	K09602
ko04121	K09603
ko01002	K08659
ko01002	K14358
ko01002	K24154
ko01002	K01376
ko01011	K16291
ko01011	K19234
ko01011	K19235
ko01011	K21470
ko01002	K25587
ko01002	K13716
ko04121	K13717
ko01002	K13718
ko04121	K15235
ko01002	K13720
ko04121	K22762
ko04121	K22763
ko04121	K23008
ko01002	K24456
ko01002	K20743
ko01002	K25185
ko01002	K07052
ko01002	K13721
ko01002	K01306
ko01002	K08776
ko01002	K01260
ko01002	K09604
ko01002	K13722
ko01002	K09605
ko01002	K13723
ko01002	K13724
ko01002	K09606
ko01002	K13725
ko01002	K01405
ko01002	K01414
ko01002	K01284
ko03029	K01410
ko01002	K13726
ko01002	K08602
ko03110	K08603
ko01002	K19351
ko01002	K01400
ko01002	K20744
ko01002	K09607
ko01002	K01416
ko03036	K13539
ko02042	K01387
ko01002	K01402
ko01002	K01396
ko01002	K07993
ko01002	K01413
ko01002	K07998
ko01002	K07999
ko01002	K08000
ko01002	K08001
ko01002	K08004
ko01002	K08005
ko01002	K08006
ko01002	K07761
ko01002	K19957
ko01002	K19959
ko01002	K08076
ko01002	K08778
ko01002	K18542
ko01002	K18543
ko04052	K05502
ko01002	K13045
ko01002	K13046
ko01002	K09608
ko01002	K13047
ko01002	K20138
ko01002	K20139
ko01002	K20745
ko01002	K20746
ko01002	K20747
ko01002	K21897
ko01002	K20748
ko01002	K08607
ko01002	K06833
ko01002	K16071
ko04090	K06540
ko01002	K06834
ko01002	K16067
ko01002	K06835
ko01002	K06836
ko01002	K16909
ko01002	K08608
ko01002	K08609
ko01002	K08610
ko01002	K16068
ko01002	K06837
ko01002	K08611
ko01002	K08612
ko01002	K08613
ko01002	K08614
ko01002	K16069
ko01002	K08615
ko01002	K16070
ko01002	K08616
ko01002	K08617
ko01002	K08618
ko01002	K08619
ko01002	K07764
ko01002	K08620
ko01002	K08621
ko01002	K08622
ko01002	K08623
ko01002	K08624
ko01002	K08625
ko01002	K08626
ko01002	K08627
ko01002	K08628
ko01002	K08629
ko01002	K08630
ko01002	K08631
ko01002	K08632
ko01002	K08633
ko01002	K09609
ko01002	K08634
ko01002	K08635
ko04147	K01415
ko01002	K07386
ko01002	K09610
ko04090	K06577
ko01002	K08636
ko01002	K08781
ko01002	K08782
ko01002	K08637
ko01002	K01290
ko01002	K08783
ko01002	K07752
ko00537	K01296
ko01002	K01292
ko01002	K13023
ko01002	K23009
ko01002	K05996
ko01002	K08638
ko01002	K08639
ko01002	K13022
ko01002	K23435
ko01002	K23436
ko01002	K23437
ko01002	K23438
ko01002	K01308
ko01011	K08640
ko01011	K17733
ko01002	K01407
ko01002	K01411
ko01002	K25894
ko01002	K01422
ko01002	K06972
ko03029	K01412
ko03029	K17732
ko01002	K07263
ko01002	K09611
ko04131	K01268
ko04131	K01267
ko00537	K01273
ko01002	K01295
ko01002	K01293
ko01002	K01274
ko01002	K13049
ko01002	K14262
ko01002	K01258
ko01002	K13048
ko01002	K01436
ko01002	K21613
ko01002	K12940
ko01002	K12941
ko01002	K25379
ko01002	K14664
ko01002	K21604
ko01002	K14665
ko01002	K23980
ko01002	K20749
ko01011	K21472
ko01011	K19304
ko01011	K08259
ko01002	K01265
ko01002	K01271
ko01002	K14213
ko01002	K01262
ko01002	K18573
ko01002	K08326
ko01002	K01390
ko01002	K08643
ko02042	K08644
ko02042	K06011
ko01002	K01264
ko01002	K05994
ko01002	K19702
ko01002	K09612
ko01002	K19701
ko01002	K01301
ko01002	K01302
ko01002	K23910
ko01002	K00683
ko01002	K19689
ko01002	K01299
ko01002	K20109
ko01002	K19305
ko01002	K08646
ko01002	K01417
ko01002	K01305
ko03110	K03798
ko03110	K09552
ko01002	K01261
ko01002	K18530
ko01002	K20608
ko01002	K20609
ko01002	K01269
ko01002	K07762
ko01002	K08647
ko03200	K25978
ko01002	K03799
ko01002	K07387
ko01002	K01423
ko01002	K01277
ko01002	K06402
ko01002	K25380
ko01002	K16922
ko01002	K06974
ko01002	K16203
ko04121	K09613
ko04121	K11867
ko04121	K11865
ko01002	K20110
ko01002	K23743
ko01002	K06336
ko01011	K07261
ko03400	K22685
ko01002	K24131
ko01002	K21429
ko01002	K09933
ko01002	K01266
ko01002	K20750
ko04030	K08460
ko04030	K08461
ko04030	K08462
ko04030	K04597
ko04030	K04598
ko04030	K08465
ko04030	K08466
ko04030	K04591
ko04090	K08443
ko04030	K08444
ko04030	K08445
ko04090	K08446
ko04030	K08453
ko04030	K08454
ko04030	K08456
ko04030	K08457
ko04030	K08458
ko04030	K08450
ko04030	K08451
ko04030	K08452
ko04030	K08455
ko04030	K08459
ko04030	K08463
ko04030	K08464
ko04030	K04592
ko04030	K04593
ko04030	K04594
ko04030	K04595
ko04030	K18263
ko04515	K04600
ko04515	K04601
ko04515	K04602
ko01002	K08661
ko01002	K08662
ko01002	K09614
ko01002	K01362
ko01002	K20111
ko01002	K09615
ko00536	K08648
ko01002	K20751
ko01002	K20752
ko01002	K01316
ko00537	K08664
ko01002	K09624
ko01002	K09625
ko01002	K09626
ko01002	K09628
ko01002	K09629
ko01002	K09630
ko01002	K25708
ko01002	K23440
ko01002	K23011
ko01002	K22367
ko01002	K01350
ko01002	K09616
ko01002	K08663
ko01002	K08649
ko01002	K01326
ko01002	K01311
ko01002	K08666
ko01002	K09617
ko01002	K08667
ko01002	K08668
ko01002	K08650
ko01002	K09618
ko01002	K09619
ko01002	K09620
ko01002	K09462
ko01002	K09621
ko01002	K09463
ko01002	K09622
ko01002	K09623
ko01002	K01339
ko01002	K20137
ko01002	K24791
ko01002	K24132
ko01002	K22079
ko01002	K22080
ko01002	K20753
ko04131	K01317
ko01002	K24133
ko01002	K09631
ko01002	K09634
ko01002	K09636
ko01002	K09637
ko01002	K09638
ko01002	K09639
ko01002	K09640
ko01002	K09750
ko01002	K09751
ko01002	K14359
ko01002	K09642
ko01002	K09752
ko01002	K18769
ko01002	K09643
ko01002	K04775
ko04147	K16142
ko01002	K20677
ko01002	K04772
ko01002	K04691
ko03110	K08784
ko03110	K08785
ko03110	K08786
ko01002	K23012
ko01002	K25895
ko01002	K25896
ko01002	K25897
ko01002	K01337
ko01002	K09627
ko01002	K22686
ko01002	K18544
ko01002	K18545
ko01002	K18546
ko01002	K18547
ko01002	K18548
ko01002	K20136
ko03200	K25929
ko02044	K01347
ko03110	K01342
ko03110	K13274
ko03110	K08651
ko03110	K13276
ko03110	K01361
ko03110	K08652
ko03110	K13275
ko01002	K20754
ko01002	K18549
ko03110	K01341
ko03110	K01359
ko03110	K01360
ko04131	K08671
ko03110	K08654
ko03110	K08672
ko03110	K08673
ko03110	K14647
ko01002	K20755
ko03110	K13277
ko03110	K14743
ko01002	K17734
ko01002	K24454
ko01002	K25898
ko03110	K14644
ko03110	K01280
ko01002	K08787
ko01002	K08655
ko01002	K08656
ko01002	K01303
ko01002	K01282
ko01002	K08674
ko01002	K22582
ko01002	K18574
ko01002	K13702
ko04147	K13704
ko01002	K13705
ko01002	K24083
ko01002	K25825
ko01002	K01076
ko01002	K13616
ko01002	K01288
ko01002	K09645
ko01002	K09646
ko01002	K16296
ko01002	K16297
ko01002	K16298
ko01011	K07262
ko01002	K17382
ko01011	K18988
ko01002	K01281
ko03029	K08675
ko01002	K04076
ko01002	K04770
ko01002	K07177
ko03200	K25930
ko03400	K01356
ko03400	K03503
ko01002	K01276
ko01002	K09649
ko01002	K13698
ko01002	K13701
ko01002	K13703
ko01002	K13706
ko01002	K13617
ko01002	K03797
ko01002	K23911
ko01002	K08676
ko01002	K04773
ko01002	K04774
ko01002	K05995
ko01002	K13282
ko01002	K05998
ko01002	K05999
ko01002	K08677
ko01002	K20756
ko01002	K02857
ko01002	K09651
ko01002	K09652
ko03029	K09650
ko01002	K19225
ko01002	K02441
ko01002	K06399
ko01011	K01297
ko01002	K01419
ko01002	K08657
ko01002	K24847
ko01002	K24845
ko01002	K24844
ko01002	K03592
ko01002	K03568
ko01002	K23417
ko01002	K23418
ko01002	K23419
ko01002	K23420
ko01002	K23603
ko01002	K23604
ko01002	K23606
ko04131	K19924
ko01002	K23613
ko01002	K23615
ko01002	K23614
ko04990	K23912
ko01002	K23913
ko01002	K23914
ko04990	K23915
ko01002	K23607
ko01002	K23608
ko01002	K23620
ko01002	K23421
ko01002	K23422
ko01002	K23423
ko01002	K23087
ko00535	K08117
ko01002	K23621
ko01002	K23622
ko01002	K23623
ko01002	K23624
ko01002	K04525
ko01002	K23425
ko01002	K13964
ko01002	K13965
ko01002	K13966
ko01002	K23429
ko04131	K09501
ko01002	K23412
ko01002	K23430
ko01002	K08276
ko01002	K23635
ko01002	K23636
ko01002	K23637
ko01002	K23638
ko01002	K23639
ko01002	K23640
ko01002	K23641
ko01002	K23642
ko01002	K23413
ko04147	K13907
ko01002	K13902
ko01002	K13903
ko01002	K13904
ko01002	K13905
ko01002	K13906
ko01002	K23409
ko01002	K23410
ko01002	K23411
ko01002	K23592
ko01002	K22583
ko01002	K22584
ko01002	K23589
ko04090	K06530
ko01002	K23593
ko01002	K06894
ko01002	K23594
ko01002	K23595
ko01002	K23596
ko01002	K06910
ko01002	K23597
ko01002	K23598
ko01002	K04087
ko01002	K04088
ko01002	K23599
ko01003	K21304
ko01003	K21305
ko01003	K23684
ko01003	K22844
ko01003	K23685
ko01003	K23686
ko01003	K23683
ko01003	K21306
ko01003	K23252
ko01003	K13666
ko01003	K12244
ko01003	K23424
ko01003	K20843
ko01003	K20854
ko01003	K13672
ko01003	K13673
ko01003	K13674
ko01003	K09665
ko01003	K18705
ko01003	K20886
ko01003	K20151
ko01003	K09655
ko01003	K09669
ko01003	K08251
ko01003	K10812
ko01003	K00752
ko01003	K18706
ko01003	K12583
ko01003	K03854
ko01003	K12245
ko01003	K06612
ko01003	K06613
ko01003	K06614
ko01003	K06615
ko01003	K12246
ko01003	K12247
ko01003	K00785
ko01003	K12248
ko01003	K10999
ko01003	K20887
ko01003	K23869
ko00537	K22832
ko03036	K22833
ko03036	K22834
ko03036	K22835
ko03036	K22836
ko01003	K11000
ko01003	K20855
ko01003	K20856
ko01003	K00786
ko01003	K00749
ko01003	K20867
ko01003	K08238
ko01003	K20869
ko01003	K20870
ko01003	K20871
ko01003	K11714
ko01003	K18789
ko01003	K20888
ko01003	K20889
ko01003	K13680
ko01003	K20923
ko01003	K20924
ko01003	K13682
ko01003	K14666
ko01003	K13681
ko01003	K20890
ko01003	K20891
ko01003	K20892
ko01003	K23200
ko01003	K20893
ko01003	K23280
ko01003	K02853
ko01003	K03669
ko01003	K13688
ko01003	K13689
ko01003	K19423
ko01003	K19424
ko01003	K19425
ko01003	K20926
ko01003	K15914
ko01003	K17249
ko01003	K17250
ko01003	K17248
ko01003	K21369
ko01003	K22908
ko01003	K13690
ko01003	K11702
ko01003	K22809
ko01003	K13691
ko01003	K13692
ko01003	K05841
ko01003	K08237
ko01003	K08236
ko01003	K21370
ko01003	K23525
ko01003	K13693
ko01003	K03867
ko01003	K09660
ko01003	K24553
ko01003	K16697
ko01003	K16698
ko01003	K16699
ko01003	K22707
ko01003	K09670
ko01003	K09675
ko01003	K09676
ko01003	K09677
ko01003	K09678
ko01003	K09679
ko01005	K12978
ko01005	K12980
ko01005	K19715
ko01005	K19714
ko01005	K24662
ko01005	K12984
ko01005	K12982
ko01005	K23084
ko01005	K23085
ko01005	K24661
ko01005	K12987
ko01005	K12988
ko01005	K12989
ko01005	K08280
ko01005	K12994
ko01005	K12995
ko01005	K18827
ko01005	K24659
ko01005	K13007
ko01005	K24655
ko01005	K24656
ko01005	K24657
ko01005	K26075
ko01005	K24654
ko01005	K21363
ko01005	K26072
ko01005	K26073
ko01005	K26074
ko01005	K20444
ko01005	K12991
ko01005	K25194
ko01005	K12992
ko01005	K25200
ko01005	K25198
ko01005	K25199
ko01005	K25195
ko01005	K13005
ko01005	K25197
ko01005	K25196
ko01005	K12996
ko01005	K12997
ko01005	K12998
ko01005	K07272
ko01005	K13004
ko01005	K13003
ko01005	K24673
ko01005	K13000
ko01005	K13001
ko01005	K13002
ko02000	K18799
ko02000	K13008
ko01005	K13009
ko01005	K05789
ko01005	K21364
ko01005	K20534
ko01005	K00996
ko01005	K21303
ko01005	K19997
ko01005	K12999
ko01005	K13011
ko01005	K13012
ko01005	K13006
ko01005	K13013
ko02000	K03980
ko01011	K21467
ko01011	K21468
ko01011	K08309
ko01011	K08304
ko01011	K08305
ko01011	K08306
ko01011	K08307
ko01011	K08308
ko01011	K18691
ko01011	K11066
ko01011	K03806
ko01011	K06078
ko01004	K11993
ko01004	K17361
ko01004	K12417
ko01004	K17362
ko01004	K12500
ko01004	K11608
ko01004	K11609
ko01004	K11610
ko01004	K11611
ko01004	K10257
ko01004	K10225
ko01004	K12418
ko01004	K12419
ko01004	K11628
ko01004	K12430
ko01004	K12431
ko01008	K12436
ko01004	K12437
ko01008	K13611
ko01008	K13612
ko01008	K13613
ko01008	K13614
ko01008	K13615
ko01008	K12440
ko01008	K12441
ko01008	K12442
ko01008	K12443
ko01008	K12444
ko01004	K23617
ko01004	K23618
ko01004	K12507
ko01004	K03822
ko01004	K12422
ko01004	K12425
ko01004	K12426
ko01004	K12427
ko01004	K21059
ko01004	K12429
ko01004	K12421
ko01004	K12423
ko01004	K12424
ko01004	K12428
ko01004	K00142
ko01004	K23875
ko01004	K00666
ko01004	K12432
ko01004	K12433
ko01004	K12434
ko01004	K12435
ko01004	K12439
ko01004	K12445
ko01008	K23365
ko01008	K23366
ko01008	K23367
ko01008	K23744
ko01008	K23745
ko01008	K23746
ko01008	K23747
ko01008	K23748
ko01008	K23749
ko01008	K15329
ko01008	K15328
ko01008	K25842
ko01008	K25843
ko01008	K25844
ko01008	K25845
ko01008	K25846
ko01008	K25847
ko01008	K25848
ko01008	K25849
ko01008	K25850
ko01008	K25851
ko01008	K25852
ko01008	K25853
ko01008	K25854
ko01008	K25855
ko01008	K15469
ko01008	K15674
ko01008	K15675
ko01008	K15676
ko01008	K15677
ko01008	K15678
ko01008	K15679
ko01008	K15321
ko01008	K15317
ko01008	K15415
ko01008	K15416
ko01008	K15419
ko01008	K15417
ko01008	K15418
ko01008	K14667
ko01008	K14668
ko01008	K14669
ko01008	K14670
ko01008	K14671
ko01008	K21384
ko01008	K21385
ko01008	K21386
ko01008	K16231
ko01008	K15431
ko01008	K19580
ko01008	K16232
ko01008	K16167
ko01008	K16233
ko01008	K15644
ko01008	K15645
ko01008	K15646
ko01008	K15648
ko01008	K15647
ko01008	K15649
ko01008	K15384
ko01008	K15385
ko01008	K15390
ko01008	K15391
ko01008	K15394
ko01008	K15395
ko01008	K15658
ko01008	K15659
ko01008	K15660
ko01008	K25233
ko01008	K25234
ko01008	K24101
ko01008	K15318
ko01008	K14673
ko01008	K14672
ko00199	K15468
ko01008	K15470
ko01008	K15319
ko00199	K15386
ko01008	K15387
ko00199	K15388
ko01008	K15471
ko01008	K16168
ko01008	K15650
ko01008	K15327
ko01008	K00646
ko01008	K15337
ko01008	K15311
ko01008	K15312
ko01008	K15313
ko01008	K15389
ko01008	K15392
ko01008	K15393
ko01008	K15651
ko01008	K05374
ko01008	K12242
ko01008	K18063
ko01006	K22423
ko01006	K23152
ko01006	K14129
ko01006	K14131
ko01006	K14133
ko01006	K02301
ko01006	K14136
ko01006	K11713
ko04131	K14050
ko04131	K05956
ko04131	K23460
ko01006	K14137
ko03016	K01894
ko01007	K14261
ko01007	K14287
ko01007	K10907
ko01007	K14270
ko01007	K03918
ko01007	K00596
ko01007	K09469
ko01007	K13331
ko00199	K24532
ko00199	K17812
ko00199	K17813
ko00199	K17814
ko00199	K07417
ko00199	K17853
ko00199	K17854
ko00199	K17852
ko00199	K17687
ko00199	K18228
ko00199	K07426
ko00199	K17729
ko00199	K17730
ko00199	K17731
ko00199	K00490
ko00199	K07427
ko00199	K07429
ko00199	K15001
ko00199	K14999
ko00199	K15003
ko00199	K17088
ko00199	K15004
ko00199	K17861
ko00199	K07435
ko00199	K17946
ko00199	K17952
ko00199	K17953
ko00199	K17958
ko00199	K17960
ko00199	K23813
ko00199	K22880
ko00199	K20617
ko00199	K23805
ko00199	K21716
ko00199	K01773
ko00199	K21717
ko00199	K23806
ko00199	K20560
ko00199	K20767
ko00199	K23177
ko00199	K23807
ko00199	K23178
ko00199	K23134
ko00199	K24179
ko00199	K23808
ko00199	K23809
ko00199	K17873
ko00199	K15638
ko00199	K17874
ko00199	K20564
ko00199	K22983
ko00199	K13404
ko00199	K20556
ko00199	K20619
ko00199	K20785
ko00199	K20620
ko00199	K24542
ko00199	K00517
ko00199	K22995
ko00199	K13405
ko00199	K21206
ko00199	K20544
ko00199	K20622
ko00199	K17875
ko00199	K24184
